fname,itp,tp_prob,its,ts_prob
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_183000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_186000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_186000,[1332],[ 0.96567756],[1673],[ 0.75574225]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_189000,[ 624 2630],[ 0.75550354  0.36794603],[2639],[ 0.3965795]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_189000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_192000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_195000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_198000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_192000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_195000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_198000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_201000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_204000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_207000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_210000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_201000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_213000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_204000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_216000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_207000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_219000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_210000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_213000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_216000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_222000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_219000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_225000,[ 272 2217],[ 0.5402909  0.6224367],[2423],[ 0.30468908]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_228000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_222000,[1061],[ 0.9776964],[1433],[ 0.8355328]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_225000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_228000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_231000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_231000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_234000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_234000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_237000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_237000,[],[],[1168],[ 0.7022935]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_240000,[2048],[ 0.9728914],[2282],[ 0.91422135]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_240000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_243000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_246000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_243000,[],[],[],[]
